"time";"max_level";"identifier"
"1989-05-08 00:00:00";142;"05805"
"1989-05-07 00:00:00";241;"06005"
"1989-01-03 00:00:00";-76;"05024"
"1989-01-04 00:00:00";-76;"05024"
"1989-01-02 00:00:00";124;"06022"
"1989-05-04 00:00:00";236;"05004"
"1989-01-03 00:00:00";137;"05004"
"1989-05-06 00:00:00";264;"06022"
"1989-05-07 00:00:00";337;"06027"
"1989-01-03 00:00:00";35;"05805"
"1989-05-06 00:00:00";337;"06027"
"1989-05-08 00:00:00";-57;"05024"
"1989-01-01 00:00:00";40;"05805"
"1989-01-03 00:00:00";174;"06027"
"1989-01-04 00:00:00";135;"05004"
"1989-05-07 00:00:00";161;"06296"
"1989-05-05 00:00:00";168;"06296"
"1989-05-10 00:00:00";142;"05805"
"1989-01-02 00:00:00";-75;"05024"
"1989-05-06 00:00:00";-82;"05024"
"1989-01-04 00:00:00";34;"05805"
"1989-01-03 00:00:00";98;"06005"
"1989-05-05 00:00:00";337;"06027"
"1989-01-02 00:00:00";181;"06027"
"1989-01-01 00:00:00";-75;"05024"
"1989-01-01 00:00:00";191;"06027"
"1989-05-04 00:00:00";272;"06005"
"1989-05-07 00:00:00";133;"05805"
"1989-01-01 00:00:00";57;"06296"
"1989-05-08 00:00:00";229;"06022"
"1989-01-03 00:00:00";52;"06296"
"1989-01-01 00:00:00";-68;"05012"
"1989-01-02 00:00:00";55;"06296"
"1989-01-03 00:00:00";-72;"05012"
"1989-01-03 00:00:00";119;"06022"
"1989-01-04 00:00:00";97;"06005"
"1989-01-02 00:00:00";38;"05805"
"1989-05-05 00:00:00";264;"06022"
"1989-01-04 00:00:00";115;"06022"
"1989-01-01 00:00:00";99;"06005"
"1987-03-14 00:00:00";3;"06022"
"1989-05-05 00:00:00";128;"05805"
"1989-05-08 00:00:00";9;"05012"
"1989-05-07 00:00:00";5;"05012"
"1989-05-04 00:00:00";166;"06296"
"1989-05-07 00:00:00";-69;"05024"
"1989-05-05 00:00:00";-18;"05012"
"1989-05-10 00:00:00";18;"05012"
"1987-03-15 00:00:00";37;"05805"
"1989-05-05 00:00:00";262;"05004"
"1989-05-09 00:00:00";331;"06027"
"1987-03-14 00:00:00";-231;"05024"
"1986-01-01 00:00:00";92;"06022"
"1987-03-16 00:00:00";3;"06022"
"1987-03-18 00:00:00";15;"06022"
"1986-01-01 00:00:00";138;"06296"
"1986-01-01 00:00:00";72;"05805"
"1986-01-01 00:00:00";-51;"05024"
"1987-03-16 00:00:00";50;"05805"
"1987-03-17 00:00:00";-229;"05024"
"1986-01-01 00:00:00";328;"05004"
"1987-03-15 00:00:00";-179;"05012"
"1987-03-13 00:00:00";39;"05805"
"1987-03-17 00:00:00";84;"06027"
"1987-03-15 00:00:00";77;"06296"
"1987-03-16 00:00:00";85;"06296"
"1986-01-01 00:00:00";-12;"05012"
"1987-03-17 00:00:00";56;"05004"
"1986-01-01 00:00:00";239;"06027"
"1987-03-18 00:00:00";70;"06027"
"1986-01-01 00:00:00";102;"06005"
"1987-03-12 00:00:00";-7;"06005"
"1987-03-17 00:00:00";94;"06296"
"1987-03-14 00:00:00";36;"05805"
"1987-03-17 00:00:00";11;"06022"
"1987-03-15 00:00:00";-2;"06022"
"1987-03-14 00:00:00";81;"06296"
"1987-03-15 00:00:00";84;"06027"
"1985-12-31 00:00:00";134;"06296"
"1987-03-16 00:00:00";-181;"05012"
"1987-03-15 00:00:00";-230;"05024"
"1987-03-14 00:00:00";63;"05004"
"1987-03-13 00:00:00";12;"06022"
"1985-12-28 00:00:00";108;"06005"
"1985-12-27 00:00:00";-55;"05024"
"1987-03-13 00:00:00";80;"06027"
"1987-03-17 00:00:00";-2;"06005"
"1985-12-29 00:00:00";132;"06296"
"1985-12-27 00:00:00";336;"05004"
"1987-03-17 00:00:00";-184;"05012"
"1985-12-30 00:00:00";250;"06027"
"1987-03-18 00:00:00";-186;"05012"
"1985-12-30 00:00:00";-50;"05024"
"1985-12-30 00:00:00";93;"06022"
"1985-12-29 00:00:00";253;"06027"
"1987-03-18 00:00:00";-229;"05024"
"1987-03-13 00:00:00";66;"05004"
"1987-03-18 00:00:00";3;"06005"
"1987-03-12 00:00:00";36;"05805"
"1987-03-13 00:00:00";-232;"05024"
"1985-12-31 00:00:00";102;"06005"
"1987-03-14 00:00:00";84;"06027"
"1985-12-27 00:00:00";110;"06005"
"1987-03-12 00:00:00";-179;"05012"
"1987-03-17 00:00:00";46;"05805"
"1985-12-30 00:00:00";-7;"05012"
"1987-03-18 00:00:00";45;"05805"
"1987-03-14 00:00:00";-6;"06005"
"1987-03-16 00:00:00";-3;"06005"
"1987-03-12 00:00:00";-232;"05024"
"1987-03-12 00:00:00";96;"06296"
"1987-03-18 00:00:00";55;"05004"
"1987-03-13 00:00:00";92;"06296"
"1987-03-12 00:00:00";76;"06027"
"1987-03-14 00:00:00";-179;"05012"
"1987-03-16 00:00:00";84;"06027"
"1985-12-31 00:00:00";-10;"05012"
"1987-03-18 00:00:00";99;"06296"
"1987-03-16 00:00:00";-230;"05024"
"1987-03-12 00:00:00";12;"06022"
"1987-03-13 00:00:00";-179;"05012"
"1985-12-26 00:00:00";336;"05004"
"1987-03-15 00:00:00";60;"05004"
"1985-12-28 00:00:00";103;"06022"
"1985-12-28 00:00:00";143;"06296"
"1987-03-12 00:00:00";68;"05004"
"1987-03-15 00:00:00";-4;"06005"
"1985-12-27 00:00:00";110;"06022"
"1985-12-31 00:00:00";91;"06022"
"1987-03-13 00:00:00";-7;"06005"
"1987-03-16 00:00:00";59;"05004"
"1990-12-01 00:00:00";45;"05004"
"1985-12-28 00:00:00";254;"06027"
"1985-12-29 00:00:00";334;"05004"
"1985-12-30 00:00:00";108;"06005"
"1990-12-05 00:00:00";44;"06296"
"1985-12-28 00:00:00";-2;"05012"
"1990-12-03 00:00:00";67;"05805"
"1990-11-29 00:00:00";12;"05024"
"1985-12-30 00:00:00";66;"05805"
"1990-12-01 00:00:00";40;"05805"
"1985-12-30 00:00:00";131;"06296"
"1990-11-30 00:00:00";177;"06027"
"1990-12-04 00:00:00";44;"05012"
"1990-12-04 00:00:00";153;"06005"
"1985-12-28 00:00:00";51;"05805"
"1985-12-29 00:00:00";57;"05805"
"1990-12-03 00:00:00";50;"05012"
"1990-11-30 00:00:00";59;"05805"
"1985-12-26 00:00:00";-59;"05024"
"1990-12-01 00:00:00";177;"06027"
"1985-12-31 00:00:00";-50;"05024"
"1985-12-29 00:00:00";108;"06005"
"1990-11-29 00:00:00";164;"06027"
"1990-11-30 00:00:00";51;"05004"
"1990-12-03 00:00:00";153;"06005"
"1990-12-02 00:00:00";56;"05012"
"1990-11-30 00:00:00";8;"05024"
"1985-12-27 00:00:00";42;"05805"
"1985-12-26 00:00:00";160;"06296"
"1985-12-28 00:00:00";334;"05004"
"1990-12-02 00:00:00";46;"06296"
"1985-12-28 00:00:00";-53;"05024"
"1990-12-01 00:00:00";63;"05012"
"1985-12-29 00:00:00";-5;"05012"
"1990-12-03 00:00:00";40;"05004"
"1990-12-04 00:00:00";81;"05805"
"1990-12-04 00:00:00";-1;"05024"
"1985-12-26 00:00:00";115;"06022"
"1985-12-31 00:00:00";56;"05805"
"1990-12-01 00:00:00";41;"06296"
"1990-12-03 00:00:00";241;"06027"
"1990-12-05 00:00:00";37;"05004"
"1990-12-04 00:00:00";41;"06296"
"1985-12-29 00:00:00";96;"06022"
"1985-12-26 00:00:00";40;"05805"
"1985-12-27 00:00:00";155;"06296"
"1990-11-29 00:00:00";184;"06005"
"1985-12-31 00:00:00";248;"06027"
"1985-12-26 00:00:00";110;"06005"
"1990-12-02 00:00:00";48;"05805"
"1985-12-26 00:00:00";253;"06027"
"1990-12-05 00:00:00";16;"06022"
"1990-11-30 00:00:00";73;"05012"
"1990-12-03 00:00:00";-1;"06022"
"1990-12-02 00:00:00";153;"06005"
"1985-12-27 00:00:00";251;"06027"
"1985-12-27 00:00:00";0;"05012"
"1990-12-01 00:00:00";37;"06022"
"1985-12-31 00:00:00";332;"05004"
"1985-12-30 00:00:00";332;"05004"
"1985-12-26 00:00:00";2;"05012"
"1985-12-29 00:00:00";-51;"05024"
"1990-12-02 00:00:00";1;"05024"
"1990-11-29 00:00:00";81;"05012"
"1990-12-05 00:00:00";-1;"05024"
"1988-11-22 00:00:00";36;"05805"
"1988-11-17 00:00:00";175;"06005"
"1988-11-21 00:00:00";1;"06027"
"1990-12-04 00:00:00";38;"05004"
"1990-12-03 00:00:00";0;"05024"
"1990-12-05 00:00:00";153;"06005"
"1988-11-21 00:00:00";-102;"05024"
"1990-12-02 00:00:00";42;"05004"
"1990-11-30 00:00:00";42;"06296"
"1990-12-04 00:00:00";254;"06027"
"1990-12-02 00:00:00";175;"06027"
"1990-11-29 00:00:00";24;"06022"
"1990-12-03 00:00:00";45;"06296"
"1990-11-29 00:00:00";42;"06296"
"1988-11-18 00:00:00";153;"06022"
"1990-11-30 00:00:00";166;"06005"
"1988-11-23 00:00:00";53;"05004"
"1990-11-29 00:00:00";47;"05805"
"1990-11-29 00:00:00";68;"05004"
"1988-11-18 00:00:00";92;"05004"
"1990-12-05 00:00:00";37;"05012"
"1988-11-17 00:00:00";163;"06022"
"1990-12-05 00:00:00";82;"05805"
"1988-11-19 00:00:00";136;"06022"
"1990-12-02 00:00:00";36;"06022"
"1990-12-01 00:00:00";3;"05024"
"1988-11-20 00:00:00";-63;"05012"
"1990-11-30 00:00:00";25;"06022"
"1988-11-22 00:00:00";153;"06005"
"1990-12-04 00:00:00";13;"06022"
"1990-12-05 00:00:00";257;"06027"
"1988-11-20 00:00:00";152;"06005"
"1988-11-19 00:00:00";150;"06005"
"1990-12-01 00:00:00";153;"06005"
"1988-11-21 00:00:00";30;"05805"
"1988-11-17 00:00:00";93;"05805"
"1988-11-22 00:00:00";176;"06022"
"1989-12-24 00:00:00";-114;"05024"
"1988-11-18 00:00:00";-136;"05012"
"1988-11-19 00:00:00";73;"06296"
"1988-11-21 00:00:00";78;"06296"
"1989-12-22 00:00:00";25;"05805"
"1989-12-26 00:00:00";181;"06296"
"1989-12-26 00:00:00";251;"06027"
"1989-12-21 00:00:00";155;"05004"
"1989-12-26 00:00:00";140;"05004"
"1988-11-18 00:00:00";164;"06005"
"1989-12-22 00:00:00";151;"05004"
"1988-11-22 00:00:00";-5;"06027"
"1988-11-20 00:00:00";138;"06022"
"1989-12-25 00:00:00";-109;"05024"
"1988-11-21 00:00:00";62;"05004"
"1989-12-21 00:00:00";18;"05805"
"1988-11-22 00:00:00";-64;"05012"
"1989-12-23 00:00:00";-50;"05012"
"1989-12-21 00:00:00";-55;"05012"
"1989-12-25 00:00:00";-50;"05012"
"1988-11-23 00:00:00";-67;"05012"
"1989-12-24 00:00:00";264;"06027"
"1989-12-21 00:00:00";91;"06005"
"1989-12-22 00:00:00";91;"06005"
"1989-12-24 00:00:00";143;"05004"
"1988-11-18 00:00:00";100;"05805"
"1988-11-18 00:00:00";9;"06027"
"1988-11-20 00:00:00";32;"05805"
"1988-11-17 00:00:00";64;"06296"
"1989-12-25 00:00:00";259;"06027"
"1988-11-21 00:00:00";153;"06005"
"1989-12-27 00:00:00";104;"06022"
"1989-12-22 00:00:00";-123;"05024"
"1988-11-23 00:00:00";34;"05805"
"1988-11-19 00:00:00";-117;"05012"
"1989-12-22 00:00:00";186;"06296"
"1989-12-26 00:00:00";36;"05805"
"1989-12-23 00:00:00";28;"05805"
"1989-12-21 00:00:00";121;"06022"
"1989-12-26 00:00:00";-104;"05024"
"1989-12-26 00:00:00";84;"06005"
"1989-12-24 00:00:00";-50;"05012"
"1989-12-23 00:00:00";90;"06005"
"1989-12-27 00:00:00";-50;"05012"
"1989-12-24 00:00:00";180;"06296"
"1989-12-23 00:00:00";-119;"05024"
"1989-12-21 00:00:00";190;"06296"
"1989-12-22 00:00:00";115;"06022"
"1989-12-27 00:00:00";140;"05004"
"1988-11-18 00:00:00";-132;"05024"
"1988-11-20 00:00:00";70;"05004"
"1989-12-25 00:00:00";32;"05805"
"1989-12-27 00:00:00";43;"05805"
"1988-11-19 00:00:00";55;"05805"
"1988-11-20 00:00:00";-3;"06027"
"1988-11-22 00:00:00";-96;"05024"
"1988-11-23 00:00:00";-2;"06027"
"1988-11-17 00:00:00";-142;"05024"
"1989-12-27 00:00:00";247;"06027"
"1988-11-23 00:00:00";103;"06296"
"1989-12-22 00:00:00";-52;"05012"
"1989-12-23 00:00:00";181;"06296"
"1989-12-23 00:00:00";111;"06022"
"1988-11-18 00:00:00";72;"06296"
"1989-12-21 00:00:00";-127;"05024"
"1988-11-22 00:00:00";90;"06296"
"1989-12-26 00:00:00";107;"06022"
"1989-12-21 00:00:00";273;"06027"
"1989-12-24 00:00:00";108;"06022"
"1989-12-25 00:00:00";87;"06005"
"1988-11-22 00:00:00";57;"05004"
"1989-12-22 00:00:00";273;"06027"
"1989-12-27 00:00:00";179;"06296"
"1989-12-24 00:00:00";90;"06005"
"1988-11-17 00:00:00";108;"05004"
"1989-12-27 00:00:00";82;"06005"
"1989-12-25 00:00:00";106;"06022"
"1988-11-21 00:00:00";-63;"05012"
"1989-12-26 00:00:00";-50;"05012"
"1989-12-24 00:00:00";34;"05805"
"1988-11-21 00:00:00";165;"06022"
"1989-12-23 00:00:00";270;"06027"
"1988-11-23 00:00:00";151;"06005"
"1988-11-19 00:00:00";80;"05004"
"1988-11-17 00:00:00";-131;"05012"
"1989-12-25 00:00:00";141;"05004"
"1988-11-23 00:00:00";-92;"05024"
"1988-11-19 00:00:00";-117;"05024"
"1989-12-27 00:00:00";-102;"05024"
"1989-12-25 00:00:00";182;"06296"
"1989-12-23 00:00:00";146;"05004"
"1991-11-18 00:00:00";83;"05805"
"1988-11-20 00:00:00";74;"06296"
"1988-11-17 00:00:00";25;"06027"
"1991-11-16 00:00:00";28;"06296"
"1988-11-19 00:00:00";4;"06027"
"1988-11-20 00:00:00";-106;"05024"
"1988-11-23 00:00:00";184;"06022"
"1991-11-15 00:00:00";2;"06022"
"1991-11-19 00:00:00";151;"06005"
"1988-11-14 00:00:00";-114;"05024"
"1988-11-16 00:00:00";-119;"05012"
"1991-11-18 00:00:00";-12;"05012"
"1988-11-10 00:00:00";80;"05805"
"1991-11-15 00:00:00";120;"05805"
"1991-11-17 00:00:00";105;"05004"
"1988-11-16 00:00:00";-141;"05024"
"1988-11-12 00:00:00";-17;"06296"
"1991-11-19 00:00:00";-14;"05024"
"1991-11-18 00:00:00";-29;"06022"
"1991-11-15 00:00:00";17;"06296"
"1991-11-16 00:00:00";-33;"05024"
"1988-11-14 00:00:00";29;"06027"
"1991-11-14 00:00:00";131;"05004"
"1988-11-10 00:00:00";173;"05004"
"1988-11-14 00:00:00";137;"05805"
"1991-11-20 00:00:00";-17;"06022"
"1988-11-14 00:00:00";140;"06005"
"1991-11-17 00:00:00";-34;"05024"
"1988-11-12 00:00:00";83;"06022"
"1991-11-19 00:00:00";-29;"06022"
"1991-11-19 00:00:00";87;"05805"
"1988-11-15 00:00:00";-107;"05012"
"1991-11-16 00:00:00";112;"05004"
"1988-11-10 00:00:00";143;"06005"
"1991-11-14 00:00:00";152;"06027"
"1991-11-20 00:00:00";146;"06027"
"1991-11-14 00:00:00";37;"05012"
"1991-11-16 00:00:00";159;"06027"
"1988-11-12 00:00:00";-83;"05012"
"1991-11-20 00:00:00";158;"06005"
"1988-11-10 00:00:00";-71;"05012"
"1991-11-15 00:00:00";112;"05004"
"1988-11-16 00:00:00";37;"06027"
"1991-11-15 00:00:00";157;"06027"
"1991-11-14 00:00:00";10;"06296"
"1988-11-16 00:00:00";159;"06022"
"1991-11-14 00:00:00";193;"06005"
"1988-11-11 00:00:00";135;"06005"
"1988-11-13 00:00:00";-101;"05024"
"1991-11-14 00:00:00";5;"06022"
"1991-11-17 00:00:00";178;"06005"
"1988-11-14 00:00:00";141;"05004"
"1988-11-12 00:00:00";90;"05805"
"1991-11-19 00:00:00";-16;"05012"
"1991-11-18 00:00:00";-34;"05024"
"1988-11-14 00:00:00";-92;"05012"
"1991-11-19 00:00:00";33;"06296"
"1988-11-11 00:00:00";169;"05004"
"1991-11-17 00:00:00";85;"05805"
"1991-11-16 00:00:00";185;"06005"
"1991-11-20 00:00:00";83;"05805"
"1991-11-14 00:00:00";-7;"05024"
"1991-11-20 00:00:00";87;"05004"
"1988-11-15 00:00:00";53;"06296"
"1988-11-11 00:00:00";-73;"05012"
"1988-11-15 00:00:00";176;"06022"
"1988-11-16 00:00:00";100;"05805"
"1991-11-17 00:00:00";30;"06296"
"1991-11-17 00:00:00";-47;"06022"
"1991-11-16 00:00:00";8;"05012"
"1991-11-16 00:00:00";107;"05805"
"1988-11-13 00:00:00";43;"06027"
"1991-11-20 00:00:00";-25;"05012"
"1991-11-17 00:00:00";159;"06027"
"1988-11-12 00:00:00";133;"06005"
"1988-11-14 00:00:00";58;"06296"
"1988-11-13 00:00:00";206;"06022"
"1991-11-14 00:00:00";116;"05805"
"1991-11-20 00:00:00";29;"05024"
"1991-11-19 00:00:00";165;"06027"
"1988-11-13 00:00:00";153;"05004"
"1991-11-15 00:00:00";-14;"05024"
"1991-11-18 00:00:00";161;"06027"
"1991-11-19 00:00:00";87;"05004"
"1988-11-10 00:00:00";-76;"05024"
"1988-11-13 00:00:00";106;"05805"
"1991-11-16 00:00:00";-23;"06022"
"1991-11-18 00:00:00";31;"06296"
"1991-11-18 00:00:00";161;"06005"
"1988-11-15 00:00:00";150;"06005"
"1991-11-18 00:00:00";97;"05004"
"1991-11-15 00:00:00";190;"06005"
"1991-11-20 00:00:00";28;"06296"
"1988-11-10 00:00:00";125;"06027"
"1991-11-17 00:00:00";-5;"05012"
"1991-11-15 00:00:00";27;"05012"
"1985-03-28 00:00:00";80;"05004"
"1985-03-29 00:00:00";103;"06027"
"1985-03-28 00:00:00";99;"06027"
"1985-04-01 00:00:00";-135;"05012"
"1985-03-31 00:00:00";101;"05004"
"1985-03-31 00:00:00";18;"06022"
"1988-11-11 00:00:00";-94;"05024"
"1988-11-12 00:00:00";61;"06027"
"1988-11-14 00:00:00";186;"06022"
"1988-11-15 00:00:00";126;"05004"
"1985-04-02 00:00:00";89;"06296"
"1988-11-12 00:00:00";160;"05004"
"1988-11-10 00:00:00";100;"06022"
"1985-04-02 00:00:00";88;"05004"
"1985-04-03 00:00:00";47;"05805"
"1988-11-13 00:00:00";133;"06005"
"1988-11-15 00:00:00";34;"06027"
"1985-03-30 00:00:00";92;"05004"
"1985-03-31 00:00:00";82;"06296"
"1988-11-16 00:00:00";174;"06005"
"1985-04-02 00:00:00";81;"06005"
"1985-03-30 00:00:00";-148;"05012"
"1985-04-01 00:00:00";-195;"05024"
"1985-04-02 00:00:00";-132;"05012"
"1985-03-30 00:00:00";26;"06022"
"1985-03-28 00:00:00";122;"06296"
"1985-04-03 00:00:00";-129;"05012"
"1985-04-03 00:00:00";88;"05004"
"1988-11-13 00:00:00";-86;"05012"
"1985-03-30 00:00:00";115;"06027"
"1985-03-31 00:00:00";-142;"05012"
"1988-11-15 00:00:00";-124;"05024"
"1985-03-29 00:00:00";60;"05805"
"1985-04-01 00:00:00";81;"06005"
"1985-04-03 00:00:00";128;"06027"
"1985-03-28 00:00:00";-205;"05024"
"1985-03-31 00:00:00";80;"06005"
"1985-03-28 00:00:00";68;"05805"
"1988-11-11 00:00:00";108;"06027"
"1988-11-10 00:00:00";5;"06296"
"1985-03-31 00:00:00";51;"05805"
"1985-04-01 00:00:00";138;"06027"
"1988-11-12 00:00:00";-99;"05024"
"1988-11-16 00:00:00";53;"06296"
"1985-04-03 00:00:00";-184;"05024"
"1985-03-29 00:00:00";80;"06005"
"1985-03-30 00:00:00";-201;"05024"
"1985-03-31 00:00:00";129;"06027"
"1985-03-28 00:00:00";46;"06022"
"1988-11-11 00:00:00";3;"06296"
"1985-04-02 00:00:00";-189;"05024"
"1985-03-29 00:00:00";116;"06296"
"1988-11-11 00:00:00";109;"05805"
"1988-11-13 00:00:00";78;"06296"
"1988-11-16 00:00:00";119;"05004"
"1988-11-11 00:00:00";96;"06022"
"1985-04-02 00:00:00";45;"05805"
"1988-11-15 00:00:00";100;"05805"
"1985-04-03 00:00:00";89;"06296"
"1985-03-28 00:00:00";-150;"05012"
"1985-03-29 00:00:00";84;"05004"
"1991-07-17 00:00:00";196;"05024"
"1985-03-30 00:00:00";80;"06005"
"1991-07-12 00:00:00";127;"05805"
"1991-07-12 00:00:00";499;"05004"
"1985-04-01 00:00:00";20;"06022"
"1991-07-12 00:00:00";175;"05024"
"1991-07-14 00:00:00";169;"05024"
"1985-04-03 00:00:00";81;"06005"
"1985-03-31 00:00:00";-199;"05024"
"1985-03-30 00:00:00";54;"05805"
"1985-04-03 00:00:00";23;"06022"
"1985-04-01 00:00:00";86;"06296"
"1985-03-29 00:00:00";-149;"05012"
"1991-07-12 00:00:00";269;"06022"
"1985-03-29 00:00:00";42;"06022"
"1991-07-13 00:00:00";167;"05024"
"1985-03-30 00:00:00";95;"06296"
"1985-03-28 00:00:00";80;"06005"
"1985-04-02 00:00:00";135;"06027"
"1985-03-29 00:00:00";-203;"05024"
"1991-07-17 00:00:00";535;"06005"
"1985-04-01 00:00:00";86;"05004"
"1991-07-13 00:00:00";342;"06005"
"1985-04-01 00:00:00";48;"05805"
"1985-04-02 00:00:00";23;"06022"
"1991-07-11 00:00:00";538;"06027"
"1991-07-14 00:00:00";143;"05805"
"1991-07-13 00:00:00";244;"05012"
"1992-09-03 00:00:00";290;"06022"
"1991-07-16 00:00:00";483;"06027"
"1992-09-04 00:00:00";112;"05805"
"1991-07-15 00:00:00";284;"05012"
"1991-07-11 00:00:00";211;"06296"
"1992-09-06 00:00:00";107;"05805"
"1991-07-16 00:00:00";325;"06022"
"1992-09-04 00:00:00";304;"06022"
"1992-09-04 00:00:00";72;"05024"
"1992-09-09 00:00:00";298;"06296"
"1992-09-07 00:00:00";473;"05004"
"1991-07-11 00:00:00";469;"05004"
"1992-09-03 00:00:00";538;"06027"
"1991-07-12 00:00:00";191;"06296"
"1991-07-16 00:00:00";232;"06296"
"1992-09-05 00:00:00";70;"05024"
"1992-09-09 00:00:00";487;"06005"
"1992-09-08 00:00:00";189;"05012"
"1991-07-14 00:00:00";497;"06027"
"1992-09-05 00:00:00";303;"06005"
"1991-07-17 00:00:00";466;"06027"
"1992-09-07 00:00:00";498;"06027"
"1991-07-12 00:00:00";507;"06027"
"1992-09-03 00:00:00";432;"05004"
"1992-09-03 00:00:00";76;"05024"
"1991-07-13 00:00:00";274;"06022"
"1991-07-17 00:00:00";501;"05004"
"1992-09-04 00:00:00";127;"05012"
"1991-07-16 00:00:00";501;"05004"
"1991-07-17 00:00:00";237;"06296"
"1992-09-04 00:00:00";244;"06296"
"1991-07-14 00:00:00";405;"06005"
"1991-07-14 00:00:00";266;"05012"
"1992-09-06 00:00:00";499;"06027"
"1992-09-09 00:00:00";112;"05805"
"1992-09-03 00:00:00";242;"06296"
"1992-09-05 00:00:00";310;"06022"
"1992-09-08 00:00:00";101;"05024"
"1991-07-15 00:00:00";500;"06027"
"1991-07-11 00:00:00";174;"05012"
"1992-09-05 00:00:00";509;"06027"
"1992-09-06 00:00:00";333;"06005"
"1992-09-07 00:00:00";304;"06022"
"1992-09-05 00:00:00";150;"05012"
"1992-09-06 00:00:00";76;"05024"
"1991-07-14 00:00:00";208;"06296"
"1991-07-11 00:00:00";143;"05805"
"1992-09-07 00:00:00";88;"05024"
"1992-09-05 00:00:00";255;"06296"
"1991-07-16 00:00:00";294;"05012"
"1992-09-03 00:00:00";112;"05805"
"1992-09-08 00:00:00";466;"05004"
"1992-09-03 00:00:00";107;"05012"
"1991-07-11 00:00:00";184;"05024"
"1992-09-04 00:00:00";534;"06027"
"1991-07-17 00:00:00";303;"05012"
"1991-07-12 00:00:00";332;"06005"
"1992-09-04 00:00:00";308;"06005"
"1992-09-07 00:00:00";181;"05012"
"1992-09-06 00:00:00";167;"05012"
"1991-07-15 00:00:00";503;"05004"
"1991-07-15 00:00:00";310;"06022"
"1991-07-11 00:00:00";289;"06022"
"1992-09-05 00:00:00";109;"05805"
"1991-07-14 00:00:00";292;"06022"
"1992-09-07 00:00:00";263;"06296"
"1992-09-08 00:00:00";475;"06005"
"1991-07-16 00:00:00";132;"05805"
"1992-09-09 00:00:00";191;"05012"
"1991-07-15 00:00:00";134;"05805"
"1991-07-15 00:00:00";429;"06005"
"1991-07-15 00:00:00";221;"06296"
"1991-07-16 00:00:00";183;"05024"
"1991-07-13 00:00:00";508;"05004"
"1992-09-09 00:00:00";456;"05004"
"1991-07-13 00:00:00";131;"05805"
"1992-09-06 00:00:00";263;"06296"
"1991-07-12 00:00:00";211;"05012"
"1991-07-17 00:00:00";117;"05805"
"1992-09-08 00:00:00";113;"05805"
"1992-09-03 00:00:00";318;"06005"
"1992-09-07 00:00:00";384;"06005"
"1992-09-05 00:00:00";466;"05004"
"1992-09-07 00:00:00";115;"05805"
"1992-09-08 00:00:00";311;"06022"
"1992-09-09 00:00:00";506;"06027"
"1991-07-13 00:00:00";494;"06027"
"1992-09-09 00:00:00";349;"06022"
"1991-07-13 00:00:00";191;"06296"
"1992-09-04 00:00:00";454;"05004"
"1992-09-06 00:00:00";473;"05004"
"1992-09-08 00:00:00";286;"06296"
"1992-09-09 00:00:00";116;"05024"
"1992-09-06 00:00:00";310;"06022"
"1992-09-08 00:00:00";496;"06027"
"1991-07-17 00:00:00";326;"06022"
"1992-09-11 00:00:00";426;"06022"
"1991-07-16 00:00:00";481;"06005"
"1992-09-15 00:00:00";222;"05012"
"1992-09-12 00:00:00";88;"05805"
"1992-09-14 00:00:00";165;"05024"
"1991-07-14 00:00:00";509;"05004"
"1992-09-14 00:00:00";437;"06296"
"1991-07-11 00:00:00";325;"06005"
"1991-07-15 00:00:00";174;"05024"
"1992-09-10 00:00:00";387;"06022"
"1992-09-16 00:00:00";178;"05024"
"1992-09-10 00:00:00";130;"05024"
"1992-09-16 00:00:00";412;"06296"
"1992-09-16 00:00:00";666;"06027"
"1992-09-16 00:00:00";431;"06022"
"1991-07-19 00:00:00";356;"06022"
"1991-07-23 00:00:00";498;"06027"
"1991-07-20 00:00:00";518;"06005"
"1992-09-15 00:00:00";666;"06027"
"1992-09-13 00:00:00";469;"06022"
"1992-09-16 00:00:00";112;"05805"
"1992-09-15 00:00:00";449;"06022"
"1991-07-21 00:00:00";240;"05024"
"1991-07-18 00:00:00";340;"06022"
"1992-09-12 00:00:00";462;"06022"
"1992-09-11 00:00:00";571;"06027"
"1992-09-15 00:00:00";172;"05024"
"1991-07-19 00:00:00";489;"05004"
"1991-07-20 00:00:00";279;"06296"
"1992-09-11 00:00:00";371;"06296"
"1992-09-11 00:00:00";141;"05024"
"1992-09-13 00:00:00";159;"05024"
"1991-07-21 00:00:00";120;"05805"
"1992-09-13 00:00:00";198;"05012"
"1992-09-12 00:00:00";419;"06296"
"1992-09-14 00:00:00";465;"06022"
"1992-09-12 00:00:00";428;"06005"
"1992-09-12 00:00:00";464;"05004"
"1991-07-19 00:00:00";220;"05024"
"1992-09-13 00:00:00";436;"06296"
"1992-09-13 00:00:00";408;"06005"
"1991-07-24 00:00:00";503;"06027"
"1992-09-11 00:00:00";442;"06005"
"1991-07-21 00:00:00";309;"05012"
"1992-09-10 00:00:00";107;"05805"
"1992-09-11 00:00:00";454;"05004"
"1992-09-10 00:00:00";452;"05004"
"1991-07-20 00:00:00";456;"06027"
"1992-09-10 00:00:00";191;"05012"
"1991-07-18 00:00:00";495;"05004"
"1992-09-15 00:00:00";365;"06005"
"1991-07-22 00:00:00";402;"06022"
"1992-09-14 00:00:00";512;"05004"
"1992-09-13 00:00:00";642;"06027"
"1992-09-13 00:00:00";116;"05805"
